bds,ba,sqft,address,zip_code,built_year,heating,cooling,parking,appliances,sold_time,sold_price,list_time,list_price,listing_sold_time_diff,sold_year,sold_month,sold_day,price_percent_change,view_city,view_mountain,view_park,view_water,type_Apartment,type_Condo,type_Multiple Occupancy,type_Other,type_Residential,type_Single Family,type_Townhouse,type_Vacant Land
2,1,850,35 W 122nd St APT 1C,10027,1900,,,0 spaces,"Appliances included: Dishwasher, Dryer, Freezer, Microwave, Range / Oven, Refrigerator, Washer",2020-12-03 00:00:00,720000,2019-10-17 00:00:00,825000,413,2020,12,3,-0.12727272727272726,0,0,0,0,0,1,0,0,0,0,0,0
,,3054,44 W 126th St,10027,1910,,,0 spaces,,2020-12-02 00:00:00,6529083,,,,2020,12,2,,0,0,0,0,0,0,1,0,0,0,0,0
,,2548,39 W 126th St,10027,1909,,,0 spaces,,2020-12-02 00:00:00,6529083,,,,2020,12,2,,0,0,0,0,0,0,1,0,0,0,0,0
2,1,1000,3117 Broadway APT 23,10027,1940,,,Covered,Appliances included: Dishwasher,2020-12-01 00:00:00,575000,2020-05-21 00:00:00,649000,194,2020,12,1,-0.1140215716486903,0,0,0,0,0,1,0,0,0,0,0,0
3,2,1692,58 W 129th St,10027,2014,,Central,0 spaces,Other interior features,2020-11-26 00:00:00,1837500,2020-07-21 00:00:00,1900000,128,2020,11,26,-0.03289473684210526,0,0,0,0,0,1,0,0,0,0,0,0
,,15070,206 W 121st St,10027,1910,,,0 spaces,,2020-11-23 00:00:00,7500,,,,2020,11,23,,0,0,0,0,0,1,0,0,0,0,0,0
,,5600,341 Malcolm X Blvd,10027,1912,,,0 spaces,,2020-11-23 00:00:00,1600000,,,,2020,11,23,,0,0,0,0,0,0,0,0,0,1,0,0
6,9,4350,156 W 123rd St,10027,1910,,,0 spaces,Other interior features,2020-11-16 00:00:00,2395600,2020-03-26 00:00:00,2300000,235,2020,11,16,0.041565217391304345,0,0,0,0,0,0,0,0,0,0,1,0
,,930,19 Mount Morris Park W #7A,10027,,,,0 spaces,,2020-11-16 00:00:00,795000,,,,2020,11,16,,0,0,0,0,0,1,0,0,0,0,0,0
5,3,4300,150 W 120th St,10027,1920,,Central,Covered,Other interior features,2020-11-12 00:00:00,3150000,2020-06-28 00:00:00,3395000,137,2020,11,12,-0.07216494845360824,0,0,0,0,0,0,0,0,0,0,1,0
,,,501 W 123rd St APT 5G,10027,,,,0 spaces,,2020-11-12 00:00:00,685000,,,,2020,11,12,,0,0,0,0,0,1,0,0,0,0,0,0
,,6580,16 W 129th St,10027,1910,,,0 spaces,,2020-11-12 00:00:00,5000,,,,2020,11,12,,0,0,0,0,0,0,1,0,0,0,0,0
2,3,1469,30 W 126th St APT 1,10027,1909,,,None,Other interior features,2020-11-05 00:00:00,1200000,,,,2020,11,5,,1,0,0,0,0,1,0,0,0,0,0,0
2,2,1033,313 W 121st St,10027,2019,,Central,0 spaces,Other interior features,2020-11-04 00:00:00,1100000,2020-04-01 00:00:00,2075000,217,2020,11,4,-0.46987951807228917,1,0,1,0,0,1,0,0,0,0,0,0
,1,525,80 La Salle St APT 2E,10027,1956,,,Covered,,2020-11-03 00:00:00,285000,2018-12-26 00:00:00,275000,678,2020,11,3,0.03636363636363636,0,0,0,0,0,1,0,0,0,0,0,0
3,3,2116,380 Malcolm X Blvd #12G,10027,2005,,,0 spaces,Other interior features,2020-11-03 00:00:00,1725000,,,,2020,11,3,,0,0,0,0,0,1,0,0,0,0,0,0
2,1,900,70 La Salle St APT 18A,10027,,,,0 spaces,Appliances included: Dishwasher,2020-10-25 00:00:00,660000,2020-08-06 00:00:00,695000,80,2020,10,25,-0.050359712230215826,0,0,0,0,0,1,0,0,0,0,0,0
2,2,946,52 Convent Ave #1A,10027,2019,,,0 spaces,,2020-10-14 00:00:00,925000,2020-07-21 00:00:00,950000,85,2020,10,14,-0.02631578947368421,0,0,0,0,0,1,0,0,0,0,0,0
,,1303,380 Malcolm X Blvd APT 8J,10027,2005,,,0 spaces,,2020-10-06 00:00:00,1290000,,,,2020,10,6,,0,0,0,0,0,1,0,0,0,0,0,0
3,2,1248,52 Convent Ave #3C,10027,2019,,,0 spaces,,2020-10-06 00:00:00,1230000,2020-08-03 00:00:00,1265000,64,2020,10,6,-0.02766798418972332,0,0,0,0,0,1,0,0,0,0,0,0
3,2,1700,380 Lenox Ave APT 7A,10027,2005,,,Covered,Appliances included: Dishwasher,2020-10-05 00:00:00,1500000,2020-06-29 00:00:00,1675000,98,2020,10,5,-0.1044776119402985,1,0,0,0,0,1,0,0,0,0,0,0
2,2,1033,313 W 121st St #4,10027,2019,,Central,Covered,Other interior features,2020-09-21 00:00:00,1135000,2020-07-08 00:00:00,1195000,75,2020,9,21,-0.0502092050209205,1,0,0,0,0,1,0,0,0,0,0,0
4,4,3334,266 W 132nd St,10027,1910,,,0 spaces,"Appliances included: Dishwasher, Dryer, Washer",2020-09-16 00:00:00,1600000,2019-02-06 00:00:00,2350000,588,2020,9,16,-0.3191489361702128,0,0,0,0,0,0,1,0,0,0,0,0
6,7,4800,351 W 120th St,10027,1899,"Baseboard, Other, Gas, Solar","Central, Solar",Garage - Detached,"Appliances included: Dishwasher, Dryer, Freezer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer",2020-09-15 00:00:00,3950000,2020-08-05 00:00:00,3995000,41,2020,9,15,-0.011264080100125156,1,0,1,0,0,0,0,0,0,0,1,0
4,3,4500,349 W 122nd St,10027,1899,,,On-street,Other interior features,2020-09-10 00:00:00,2999900,2019-10-03 00:00:00,3699900,343,2020,9,10,-0.18919430254871752,0,0,0,0,0,0,0,0,0,0,1,0
,,28860,511 Seminary Row #30,10027,1907,,,0 spaces,,2020-09-09 00:00:00,719000,,,,2020,9,9,,0,0,0,0,0,1,0,0,0,0,0,0
,,,206 W 121st St APT 3E,10027,1910,,,0 spaces,,2020-09-09 00:00:00,7500,,,,2020,9,9,,0,0,0,0,0,1,0,0,0,0,0,0
,,1292,380 Malcolm X Blvd APT 2C,10027,2005,,,0 spaces,,2020-09-02 00:00:00,887000,,,,2020,9,2,,0,0,0,0,0,1,0,0,0,0,0,0
1,1,875,140 Claremont Ave,10027,1905,"Radiant, Oil",,On-street,Appliances included: Refrigerator,2020-08-31 00:00:00,409000,2018-10-20 00:00:00,499900,681,2020,8,31,-0.1818363672734547,0,0,0,0,0,1,0,0,0,0,0,0
5,6,3200,255 W 132nd St,10027,1910,,,0 spaces,Other interior features,2020-08-27 00:00:00,2300000,2020-04-13 00:00:00,2700000,136,2020,8,27,-0.14814814814814814,0,0,0,0,0,0,1,0,0,0,0,0
,,,171 W 131st St APT 513,10027,,,,0 spaces,,2020-08-26 00:00:00,529000,,,,2020,8,26,,0,0,0,0,0,1,0,0,0,0,0,0
,,,100 La Salle St APT 19D,10027,,,,0 spaces,,2020-08-20 00:00:00,615000,,,,2020,8,20,,0,0,0,0,0,1,0,0,0,0,0,0
1,,727,88 Morningside Ave #RU,10027,2011,,,"On-street, Covered","Appliances included: Dishwasher, Garbage disposal, Microwave, Range / Oven, Refrigerator, Trash compactor, Washer",2020-08-12 00:00:00,650000,,,,2020,8,12,,1,0,1,0,0,1,0,0,0,0,0,0
,,22724,52 Convent Ave #GA,10027,2016,,,0 spaces,,2020-08-10 00:00:00,920000,,,,2020,8,10,,0,0,0,0,0,1,0,0,0,0,0,0
4,4,4060,29 Mount Morris Park W,10027,1909,,,Covered,Other interior features,2020-08-06 00:00:00,2634000,2019-07-28 00:00:00,3399000,375,2020,8,6,-0.22506619593998234,0,0,0,0,0,0,0,0,0,0,1,0
2,1,,175 Claremont Ave APT 56,10027,1906,,,0 spaces,,2020-08-02 00:00:00,580000,2020-02-24 00:00:00,595000,160,2020,8,2,-0.025210084033613446,0,0,0,0,0,0,0,0,0,1,0,0
2,1,600,175 Claremont Ave,10027,1906,,,On-street,,2020-08-02 00:00:00,580000,,,,2020,8,2,,0,0,0,0,0,1,0,0,0,0,0,0
2,1,9180,80 La Salle St APT 17C,10027,1956,,,"Garage, Garage - Attached, Covered",,2020-07-22 00:00:00,627000,2020-01-02 00:00:00,659000,202,2020,7,22,-0.048558421851289835,0,0,0,0,0,1,0,0,0,0,0,0
1,1,500,3115 Broadway APT 55,10027,1920,,Other,0 spaces,"Appliances included: Dryer, Washer",2020-07-13 00:00:00,385000,2014-06-07 00:00:00,295000,2228,2020,7,13,0.3050847457627119,0,0,0,1,0,0,1,0,0,0,0,0
4,3,3068,141 W 129th St,10027,2001,,,0 spaces,"Appliances included: Dryer, Washer",2020-07-13 00:00:00,1600000,2019-08-14 00:00:00,2150000,334,2020,7,13,-0.2558139534883721,0,0,0,0,0,0,1,0,0,0,0,0
1,1,21582,3115 Broadway,10027,1920,,,0 spaces,,2020-07-13 00:00:00,385000,,,,2020,7,13,,0,0,0,0,0,0,1,0,0,0,0,0
8,5,5200,34 W 128th St,10027,2000,,,0 spaces,"Appliances included: Dryer, Washer",2020-07-05 00:00:00,2650000,2020-01-20 00:00:00,2750000,167,2020,7,5,-0.03636363636363636,0,0,0,0,0,0,1,0,0,0,0,0
2,2,892,42 W 120th St APT 5D,10027,1909,,,0 spaces,"Appliances included: Dishwasher, Dryer, Washer",2020-07-05 00:00:00,765000,2019-01-14 00:00:00,920000,538,2020,7,5,-0.16847826086956522,0,0,0,0,0,1,0,0,0,0,0,0
2,1,,530 Manhattan Ave APT 63,10027,1912,,,0 spaces,Other interior features,2020-06-30 00:00:00,399900,2020-01-15 00:00:00,397000,167,2020,6,30,0.007304785894206549,0,0,0,0,0,1,0,0,0,0,0,0
3,3,1404,2280 Frederick Douglass Blvd APT 9B,10027,2010,Forced air,Other,Garage - Attached,"Appliances included: Dryer, Washer",2020-06-29 00:00:00,1600000,2019-01-31 00:00:00,1695000,515,2020,6,29,-0.05604719764011799,1,0,0,0,0,1,0,0,0,0,0,0
,,1311,117 W 123rd St APT 6C,10027,2008,,,0 spaces,,2020-06-25 00:00:00,1325000,,,,2020,6,25,,0,0,0,0,0,1,0,0,0,0,0,0
3,2,1925,258 Saint Nicholas Ave APT 5A,10027,2006,,,0 spaces,Other interior features,2020-06-18 00:00:00,1950000,2020-02-20 00:00:00,2000000,119,2020,6,18,-0.025,1,0,0,0,0,1,0,0,0,0,0,0
1,1,,510 W 123rd St APT 44,10027,1913,,,0 spaces,,2020-06-02 00:00:00,455000,,,,2020,6,2,,0,0,0,0,0,1,0,0,0,0,0,0
3,2,1250,70 La Salle St APT 12F,10027,,,,0 spaces,Appliances included: Dishwasher,2020-06-02 00:00:00,1069625,2019-12-29 00:00:00,1195000,156,2020,6,2,-0.1049163179916318,0,0,0,0,0,1,0,0,0,0,0,0
2,1,,70 La Salle St #9A,10027,,,,0 spaces,,2020-06-01 00:00:00,625000,,,,2020,6,1,,0,0,0,0,0,1,0,0,0,0,0,0
1,2,677,155 W 126th St APT 4B,10027,1900,,Central,0 spaces,Other interior features,2020-05-26 00:00:00,760000,2019-11-03 00:00:00,789000,205,2020,5,26,-0.036755386565272496,1,0,0,0,0,1,0,0,0,0,0,0
3,2,3975,43 W 127th St,10027,2000,,,None,"Appliances included: Dishwasher, Dryer, Washer",2020-05-18 00:00:00,2405000,2019-10-12 00:00:00,2999000,219,2020,5,18,-0.19806602200733578,0,0,0,0,0,0,1,0,0,0,0,0
2,1,980,90 La Salle St APT 9A,10027,,,,0 spaces,,2020-05-11 00:00:00,710000,2019-05-15 00:00:00,795000,362,2020,5,11,-0.1069182389937107,0,0,0,0,0,1,0,0,0,0,0,0
,,1346,380 Malcolm X Blvd APT 7E,10027,2005,,,0 spaces,,2020-05-07 00:00:00,1290000,,,,2020,5,7,,0,0,0,0,0,1,0,0,0,0,0,0
2,1,800,3 W 122nd St APT 4B,10027,1900,,,0 spaces,Appliances included: Dishwasher,2020-05-05 00:00:00,559000,2019-01-14 00:00:00,649000,477,2020,5,5,-0.1386748844375963,0,0,0,0,0,1,0,0,0,0,0,0
1,1,,157 W 123rd St #6F,10027,1910,,,0 spaces,,2020-04-08 00:00:00,207500,,,,2020,4,8,,0,0,0,0,0,1,0,0,0,0,0,0
2,1,950,501 W 123rd St APT 4A,10027,1956,,,Covered,,2020-03-17 00:00:00,700000,2019-05-21 00:00:00,749000,301,2020,3,17,-0.06542056074766354,0,0,0,0,0,1,0,0,0,0,0,0
,,,448-50 Saint Nicholas Ave #5C,10027,1926,,,0 spaces,,2020-03-10 00:00:00,258102,,,,2020,3,10,,0,0,0,0,0,1,0,0,0,0,0,0
3,1,1000,166 W 122nd St APT 3W,10027,1910,,,0 spaces,,2020-02-27 00:00:00,695000,2019-11-20 00:00:00,675000,99,2020,2,27,0.02962962962962963,0,0,0,0,0,1,0,0,0,0,0,0
,,2195,381 Malcolm X Blvd PENTHOUSE A,10027,2007,,,0 spaces,,2020-02-13 00:00:00,1150000,,,,2020,2,13,,0,0,0,0,0,1,0,0,0,0,0,0
3,3,2040,203 W 122nd St APT 5,10027,2005,,,"Garage - Attached, Covered",Other interior features,2020-02-12 00:00:00,2600000,2012-09-02 00:00:00,1795000,2719,2020,2,12,0.44846796657381616,1,0,0,0,0,1,0,0,0,0,0,0
4,,,440 Riverside Dr APT 121,10027,1910,,,0 spaces,,2020-02-12 00:00:00,3850000,,,,2020,2,12,,0,0,0,0,0,1,0,0,0,0,0,0
2,1,30737,17 Convent Ave,10027,2016,,,0 spaces,"Appliances included: Range / Oven, Refrigerator",2020-02-11 00:00:00,1440000,,,,2020,2,11,,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1665,258 Saint Nicholas Ave APT 8B,10027,2008,,Central,0 spaces,Other interior features,2020-02-04 00:00:00,1820000,2019-07-09 00:00:00,2095000,210,2020,2,4,-0.13126491646778043,1,0,0,0,0,1,0,0,0,0,0,0
,,4275,24 W 126th St,10027,1899,,,0 spaces,,2020-02-02 00:00:00,2480000,,,,2020,2,2,,0,0,0,0,0,0,1,0,0,0,0,0
,,22724,52 Convent Ave,10027,2016,,,0 spaces,,2020-01-30 00:00:00,1650000,,,,2020,1,30,,0,0,0,0,0,1,0,0,0,0,0,0
1,1,,80 La Salle St APT 5D,10027,1956,Forced air,Other,"Garage - Detached, Off-street",See more facts and features,2020-01-23 00:00:00,480000,2019-05-21 00:00:00,550000,247,2020,1,23,-0.12727272727272726,0,0,0,0,0,1,0,0,0,0,0,0
2,2,1246,17 Convent Ave #PHC,10027,2019,,,0 spaces,"Appliances included: Dryer, Washer",2020-01-23 00:00:00,1490000,2019-09-17 00:00:00,1490000,128,2020,1,23,0.0,0,0,0,0,0,1,0,0,0,0,0,0
1,2,1320,258 Saint Nicholas Ave APT 9D,10027,2006,,Central,0 spaces,Other interior features,2020-01-23 00:00:00,1330000,2019-05-27 00:00:00,1350000,241,2020,1,23,-0.014814814814814815,0,0,0,0,0,1,0,0,0,0,0,0
,1,815,258 Saint Nicholas Ave APT 5F,10027,2006,,Central,None,Other interior features,2020-01-22 00:00:00,610000,2019-04-21 00:00:00,785000,276,2020,1,22,-0.2229299363057325,0,0,0,0,0,0,1,0,0,0,0,0
3,2,,501 W 123rd St APT 3F,10027,,,,0 spaces,,2020-01-22 00:00:00,999000,,,,2020,1,22,,0,0,0,0,0,1,0,0,0,0,0,0
4,5,3040,238 W 132nd St,10027,1910,,,0 spaces,,2020-01-21 00:00:00,2025000,2019-11-12 00:00:00,1899000,70,2020,1,21,0.06635071090047394,0,0,0,0,0,0,0,0,0,0,1,0
,,22724,52 Convent Ave #3B,10027,2016,,,0 spaces,,2020-01-20 00:00:00,698000,,,,2020,1,20,,0,0,0,0,0,1,0,0,0,0,0,0
2,2,1178,2551 8th Ave #C,10030,,,,0 spaces,"Appliances included: Dishwasher, Dryer, Washer",2020-12-31 00:00:00,800000,2020-02-23 00:00:00,890000,312,2020,12,31,-0.10112359550561797,0,0,0,0,0,1,0,0,0,0,0,0
1,1,,678 Saint Nicholas Ave APT 22,10030,1920,,,0 spaces,,2020-12-23 00:00:00,180000,,,,2020,12,23,,0,0,0,0,0,1,0,0,0,0,0,0
,,1175,300 W 138th St #2579C,10030,,,,0 spaces,,2020-12-15 00:00:00,10,,,,2020,12,15,,0,0,0,0,0,1,0,0,0,0,0,0
2,1,,678 Saint Nicholas Ave APT 64,10030,1920,,,0 spaces,,2020-12-13 00:00:00,225000,,,,2020,12,13,,0,0,0,0,0,1,0,0,0,0,0,0
,,1586,300 W 138th St #300C,10030,,,,0 spaces,,2020-12-07 00:00:00,900000,,,,2020,12,7,,0,0,0,0,0,1,0,0,0,0,0,0
2,1,877,161 W 133rd St APT 2B,10030,1910,,,0 spaces,"Appliances included: Dishwasher, Dryer, Washer",2020-12-06 00:00:00,520000,2020-06-19 00:00:00,650000,170,2020,12,6,-0.2,0,0,0,0,0,1,0,0,0,0,0,0
,,1175,300 W 137th St #2551C,10030,,,,0 spaces,,2020-11-12 00:00:00,800000,,,,2020,11,12,,0,0,0,0,0,1,0,0,0,0,0,0
,,25986,676 Saint Nicholas Ave,10030,1920,,,0 spaces,,2020-10-28 00:00:00,87500,,,,2020,10,28,,0,0,0,0,0,1,0,0,0,0,0,0
,,,676 Saint Nicholas Ave APT 46,10030,1920,,,0 spaces,,2020-10-28 00:00:00,87500,,,,2020,10,28,,0,0,0,0,0,1,0,0,0,0,0,0
4,1,931,2460 7th Ave #42,10030,1950,,,0 spaces,,2020-10-22 00:00:00,350000,,,,2020,10,22,,0,0,0,0,0,1,0,0,0,0,0,0
,,69331,2460-2466 Adam Clayton Powell Jr Blvd,10030,1950,,,0 spaces,,2020-10-22 00:00:00,350000,,,,2020,10,22,,0,0,0,0,0,1,0,0,0,0,0,0
,,825,2611-2623 Frederick Douglass Blvd #2G,10030,,,,0 spaces,,2020-10-06 00:00:00,635000,,,,2020,10,6,,0,0,0,0,0,1,0,0,0,0,0,0
,,,2460 7th Ave APT 37,10030,1950,,,0 spaces,,2020-09-15 00:00:00,280000,,,,2020,9,15,,0,0,0,0,0,1,0,0,0,0,0,0
2,2,1066,300 W 135th St APT 11B,10030,2005,"Electric, Gas",Central,0 spaces,Other interior features,2020-09-14 00:00:00,849000,2020-02-27 00:00:00,849000,200,2020,9,14,0.0,1,0,1,0,0,1,0,0,0,0,0,0
3,4,4575,248 W 138th St,10030,1910,Oil,,"Covered, Garage",Other interior features,2020-09-14 00:00:00,2400000,2020-02-16 00:00:00,3999999,211,2020,9,14,-0.3999998499999625,0,0,0,0,0,0,0,0,0,0,1,0
8,3,2899,212 Edgecombe Ave,10030,1901,,,0 spaces,,2020-09-10 00:00:00,1380000,2020-03-02 00:00:00,1499000,192,2020,9,10,-0.07938625750500333,0,0,0,0,0,0,1,0,0,0,0,0
2,1,925,237 W 134th St APT 5W,10030,1920,Baseboard,,0 spaces,,2020-08-30 00:00:00,450000,2020-02-11 00:00:00,379000,201,2020,8,30,0.18733509234828497,0,0,0,0,0,1,0,0,0,0,0,0
2,1,887,161 W 133rd St APT 5A,10030,1910,,,0 spaces,Other interior features,2020-08-09 00:00:00,650464,2020-01-23 00:00:00,699995,199,2020,8,9,-0.07075907685054893,0,0,0,0,0,1,0,0,0,0,0,0
2,2,887,2351 Adam Clayton Powell Jr Blvd APT PH11,10030,2019,,,0 spaces,"Appliances included: Dryer, Washer",2020-08-02 00:00:00,775000,2019-09-12 00:00:00,999800,325,2020,8,2,-0.22484496899379877,0,0,0,0,0,1,0,0,0,0,0,0
6,4,3300,304 W 137th St,10030,1910,,,0 spaces,,2020-08-02 00:00:00,1250000,2019-05-17 00:00:00,1895000,443,2020,8,2,-0.3403693931398417,0,0,0,0,0,0,0,0,0,1,0,0
2,1,,137 W 142nd St APT 2B,10030,1920,,,0 spaces,,2020-07-21 00:00:00,500000,,,,2020,7,21,,0,0,0,0,0,1,0,0,0,0,0,0
1,1,65036,100-106 141st St,10030,1920,,,0 spaces,"Appliances included: Dishwasher, Dryer, Freezer, Refrigerator, Washer",2020-07-13 00:00:00,445000,,,,2020,7,13,,0,0,0,0,1,0,0,0,0,0,0,0
3,1,990,100-106 141st St #74,10030,1920,,,0 spaces,,2020-07-13 00:00:00,445000,,,,2020,7,13,,0,0,0,0,0,1,0,0,0,0,0,0
,,4560,2366 Adam Clayton Powell Jr Blvd,10030,1910,,,0 spaces,,2020-07-13 00:00:00,1125000,,,,2020,7,13,,0,0,0,0,0,0,0,0,0,1,0,0
,,1175,300 W 137th St #2549D,10030,,,,0 spaces,,2020-06-23 00:00:00,1,,,,2020,6,23,,0,0,0,0,0,1,0,0,0,0,0,0
3,1,,133 W 140th St APT 46,10030,1903,,,0 spaces,,2020-05-19 00:00:00,370000,2019-04-15 00:00:00,475000,400,2020,5,19,-0.22105263157894736,0,0,0,0,0,1,0,0,0,0,0,0
1,1,,128 W 138th St #6J,10030,1930,,,0 spaces,,2020-05-14 00:00:00,365000,,,,2020,5,14,,0,0,0,0,0,1,0,0,0,0,0,0
1,1,766,147 W 142nd St APT 4B,10030,2008,"Forced air, Gas",Central,"On-street, Covered","Appliances included: Dishwasher, Dryer, Washer",2020-04-02 00:00:00,530000,2019-04-03 00:00:00,575000,365,2020,4,2,-0.0782608695652174,1,0,0,0,0,1,0,0,0,0,0,0
4,1,,2460 7th Ave #63,10030,1950,,,0 spaces,,2020-03-30 00:00:00,330000,,,,2020,3,30,,0,0,0,0,0,1,0,0,0,0,0,0
4,1,,2460 Adam Clayton Powell Jr Blvd APT 63,10030,1950,,,0 spaces,,2020-03-26 00:00:00,330000,2019-07-15 00:00:00,349000,255,2020,3,26,-0.054441260744985676,0,0,0,0,0,1,0,0,0,0,0,0
1,1,550,660 Saint Nicholas Ave #41,10030,1910,,,0 spaces,,2020-03-17 00:00:00,300000,2020-03-25 00:00:00,310000,-8,2020,3,17,-0.03225806451612903,0,0,0,0,0,1,0,0,0,0,0,0
4,5,4680,246 W 139th St,10030,1910,,,"Garage - Attached, Covered",Other interior features,2020-03-16 00:00:00,2800000,2019-06-09 00:00:00,2900000,281,2020,3,16,-0.034482758620689655,0,0,0,0,0,0,0,0,0,1,0,0
2,2,1050,2373 Adam Clayton Powell Jr Blvd APT 2B,10030,2008,,Central,0 spaces,Other interior features,2020-03-12 00:00:00,750000,2019-12-03 00:00:00,788000,100,2020,3,12,-0.048223350253807105,1,0,0,0,1,0,0,0,0,0,0,0
5,5,4492,250 W 139th St,10030,1910,,Central,"Garage, Garage - Attached",Other interior features,2020-03-10 00:00:00,4250000,2019-08-06 00:00:00,4250000,217,2020,3,10,0.0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,900,202-204 W 140th St #5D,10030,1926,,Central,0 spaces,Other interior features,2020-03-04 00:00:00,680000,2019-08-01 00:00:00,750000,216,2020,3,4,-0.09333333333333334,0,0,0,0,0,1,0,0,0,0,0,0
6,,6200,2288 Adam Clayton Powell Jr Blvd,10030,1910,,,0 spaces,,2020-03-01 00:00:00,2300000,2014-09-04 00:00:00,2500000,2005,2020,3,1,-0.08,0,0,0,0,0,0,1,0,0,0,0,0
7,4,3451,170 W 133rd St,10030,1899,,,None,,2020-03-01 00:00:00,1575000,2020-06-08 00:00:00,1695000,-99,2020,3,1,-0.07079646017699115,0,0,0,0,0,0,1,0,0,0,0,0
2,2,1054,300 W 135th St APT 2H,10030,2005,,Central,Garage - Attached,Other interior features,2020-02-20 00:00:00,930000,2019-04-15 00:00:00,1280000,311,2020,2,20,-0.2734375,0,0,0,0,0,1,0,0,0,0,0,0
,,882,202-204 W 140th St #4D,10030,1926,,,0 spaces,,2020-02-18 00:00:00,640000,,,,2020,2,18,,0,0,0,0,0,1,0,0,0,0,0,0
4,1,,2460 Adam Clayton Powell Jr Blvd #47,10030,1950,,,0 spaces,,2020-02-17 00:00:00,335000,,,,2020,2,17,,0,0,0,0,0,1,0,0,0,0,0,0
5,4,3904,209 W 138th St,10030,1910,,,0 spaces,"Appliances included: Dryer, Washer",2020-02-16 00:00:00,1632000,2012-02-15 00:00:00,799000,2923,2020,2,16,1.0425531914893618,0,0,0,0,0,0,0,0,0,0,1,0
,,1586,300 W 137th St #300B,10030,,,,0 spaces,,2020-02-04 00:00:00,10,,,,2020,2,4,,0,0,0,0,0,1,0,0,0,0,0,0
1,1,750,2351 Adam Clayton Powell #709,10030,,,,0 spaces,,2020-01-21 00:00:00,825000,,,,2020,1,21,,0,0,0,0,0,1,0,0,0,0,0,0
1,1,,128 W 138th St #3B,10030,1930,,,0 spaces,,2020-01-20 00:00:00,310000,,,,2020,1,20,,0,0,0,0,0,1,0,0,0,0,0,0
3,1,900,2460 Adam Clayton Powell Jr Blvd #51,10030,1950,,,0 spaces,,2020-01-13 00:00:00,190000,,,,2020,1,13,,0,0,0,0,0,1,0,0,0,0,0,0
,1,330,48 W 138th St APT 1F,10037,1940,,,0 spaces,Appliances included: Dishwasher,2020-12-21 00:00:00,327500,2020-03-19 00:00:00,335000,277,2020,12,21,-0.022388059701492536,0,0,0,0,0,1,0,0,0,0,0,0
,,25893,2090 Madison Ave,10037,1920,,,0 spaces,,2020-12-13 00:00:00,290000,,,,2020,12,13,,0,0,0,0,0,1,0,0,0,0,0,0
2,2,,2090 Madison Ave APT 4E,10037,1920,,,0 spaces,,2020-12-13 00:00:00,290000,,,,2020,12,13,,0,0,0,0,0,1,0,0,0,0,0,0
,,1290,555 Malcolm X Blvd,10037,1910,,,0 spaces,,2020-11-18 00:00:00,1025000,,,,2020,11,18,,0,0,0,0,0,1,0,0,0,0,0,0
1,1,600,555 Malcolm X Blvd,10037,1910,,,0 spaces,,2020-11-16 00:00:00,415000,,,,2020,11,16,,0,0,0,0,0,1,0,0,0,0,0,0
,,,70 W 139th St APT 3F,10037,,,,"Garage, Garage - Attached, Covered",,2020-10-22 00:00:00,533786,,,,2020,10,22,,0,0,0,0,0,1,0,0,0,0,0,0
1,1,470,48 W 138th St APT 1B,10037,1940,,,0 spaces,Other interior features,2020-10-18 00:00:00,429000,2020-05-06 00:00:00,449000,165,2020,10,18,-0.044543429844097995,0,0,0,0,0,1,0,0,0,0,0,0
,,4200,430 Malcolm X Blvd,10037,1910,,,0 spaces,,2020-08-03 00:00:00,270000,,,,2020,8,3,,0,0,0,0,0,0,0,0,0,1,0,0
,,,70 W 139th St APT 2G,10037,,,,"Garage, Garage - Attached, Covered",,2020-07-30 00:00:00,465381,,,,2020,7,30,,0,0,0,0,0,1,0,0,0,0,0,0
,,,70 W 139th St APT 3I,10037,,,,"Garage, Garage - Attached, Covered",,2020-06-14 00:00:00,465381,,,,2020,6,14,,0,0,0,0,0,1,0,0,0,0,0,0
,,,70 W 139th St APT 3G,10037,,,,"Garage, Garage - Attached, Covered",,2020-06-10 00:00:00,465381,,,,2020,6,10,,0,0,0,0,0,1,0,0,0,0,0,0
2,1,950,13 E 131st St APT 3A,10037,1880,,,0 spaces,Appliances included: Dishwasher,2020-05-18 00:00:00,581700,2020-01-29 00:00:00,600000,110,2020,5,18,-0.0305,0,0,0,0,0,0,1,0,0,0,0,0
,,,70 W 139th St APT 3A,10037,,,,"Garage, Garage - Attached, Covered",,2020-04-30 00:00:00,465381,,,,2020,4,30,,0,0,0,0,0,1,0,0,0,0,0,0
,,,70 W 139th St APT 4G,10037,,,,"Garage, Garage - Attached, Covered",,2020-04-30 00:00:00,465381,,,,2020,4,30,,0,0,0,0,0,1,0,0,0,0,0,0
,,,70 W 139th St APT 4F,10037,,,,"Garage, Garage - Attached, Covered",,2020-03-19 00:00:00,533786,,,,2020,3,19,,0,0,0,0,0,1,0,0,0,0,0,0
,,,70 W 139th St #7I,10037,,,,"Garage, Garage - Attached, Covered",,2020-03-02 00:00:00,635749,,,,2020,3,2,,0,0,0,0,0,1,0,0,0,0,0,0
